tweet_id_customer,author_id_customer,inbound_customer,created_at_customer,text_customer,response_tweet_id_customer,in_response_to_tweet_id_customer,tweet_id_brand,author_id_brand,inbound_brand,created_at_brand,text_brand,response_tweet_id_brand,in_response_to_tweet_id_brand,customer_text_clean,brand_text_clean,cluster
1570997,484416,True,Sat Nov 04 17:25:11 +0000 2017,"@AppleSupport i am getting noti from message app, hundreds of noti when just restrt, even my frnds getting the same with sme ios",1570999,1570996,1570999,AppleSupport,False,Sat Nov 04 21:11:01 +0000 2017,@484416 Thanks for the additional info. Reply by DM with the version of iOS 11 you have installed. We are currently at iOS11.1 https://t.co/GDrqU22YpT,,1570997,"i am getting noti from message app, hundreds of noti when just restrt, even my frnds getting the same with sme ios",Thanks for the additional info. Reply by DM with the version of iOS 11 you have installed. We are currently at iOS11.1,10
208253,610026,True,Fri Oct 06 11:47:13 +0000 2017,@AppleSupport 6sp ios11.1 is really power hungry when I use it!,2062677,208231,2062677,AppleSupport,False,Fri Oct 06 15:09:30 +0000 2017,"@610026 We’ve got your back, we’ll be glad to take a closer look at the battery on the iPhone! Let us know more via DM please. https://t.co/GDrqU22YpT",2062678,208253,6sp ios11.1 is really power hungry when I use it!,"We’ve got your back, we’ll be glad to take a closer look at the battery on the iPhone! Let us know more via DM please.",8
2697215,757899,True,Sun Nov 19 19:54:24 +0000 2017,@AppleSupport Ok I updated my iPhone but still didn’t get the award 💔,2697216,2697214,2697216,AppleSupport,False,Sun Nov 19 20:01:36 +0000 2017,@757899 No worries. Have you already tried to restart both devices? Send us a DM. https://t.co/GDrqU22YpT,,2697215,Ok I updated my iPhone but still didn’t get the award 💔,No worries. Have you already tried to restart both devices? Send us a DM.,2
1073818,373367,True,Mon Oct 23 16:40:21 +0000 2017,"@AppleSupport Thanks! Yes - fully up to date all devices. iMac is my 'main' podcast machine, but my home MacBook Pro isn't synced, feeds or playlists.",1073820,1073817,1073820,AppleSupport,False,Mon Oct 23 17:15:36 +0000 2017,@373367 Check out these steps to help: https://t.co/MR9d7O6IZ5,1073821,1073818,"Thanks! Yes - fully up to date all devices. iMac is my 'main' podcast machine, but my home MacBook Pro isn't synced, feeds or playlists.",Check out these steps to help:,6
2518193,717314,True,Thu Nov 16 00:36:20 +0000 2017,"@AppleSupport It doesn’t do it anymore but I was trying to bring up the control center, not scrolling on the text messages to go up and down. So when I tried to bring up the control center, it would invert as seen on the video",2518195,2518192,2518195,AppleSupport,False,Thu Nov 16 01:24:24 +0000 2017,@717314 Got it. Feel free to reach out if you run into anymore issues with that and we'll look into this further.,,2518193,"It doesn’t do it anymore but I was trying to bring up the control center, not scrolling on the text messages to go up and down. So when I tried to bring up the control center, it would invert as seen on the video",Got it. Feel free to reach out if you run into anymore issues with that and we'll look into this further.,10
1077373,374181,True,Sun Oct 15 02:10:41 +0000 2017,@AppleSupport I restarted it which helped a little but still a lag,1077374,1077372,1077374,AppleSupport,False,Sun Oct 15 02:47:52 +0000 2017,@374181 Which app is frontmost when this slowness begins? Let us know in DM. https://t.co/GDrqU22YpT,,1077373,I restarted it which helped a little but still a lag,Which app is frontmost when this slowness begins? Let us know in DM.,11
1701649,515939,True,Tue Oct 17 18:05:08 +0000 2017,"@AppleSupport Yes, it’s stopped working since I updated",1701650,1701648,1701650,AppleSupport,False,Tue Oct 17 18:10:00 +0000 2017,"@515939 Do you use iMessage and FaceTime on any other devices? Also, are you getting an error message?",1701651,1701649,"Yes, it’s stopped working since I updated","Do you use iMessage and FaceTime on any other devices? Also, are you getting an error message?",11
2493920,711898,True,Wed Nov 15 18:21:36 +0000 2017,@AppleSupport Setting Siri up. It can’t hear me. I know the mic works as I can ask google questions. Everything is turned on and even tried turning phone off/on.,2493922,2493919,2493922,AppleSupport,False,Wed Nov 15 18:44:40 +0000 2017,"@711898 What type of iPhone do you have? If you use headphones with the device, does Siri respond?",2493923,2493920,Setting Siri up. It can’t hear me. I know the mic works as I can ask google questions. Everything is turned on and even tried turning phone off/on.,"What type of iPhone do you have? If you use headphones with the device, does Siri respond?",0
32421,123188,True,Wed Nov 01 14:11:41 +0000 2017,@AppleSupport After it says verifying it restarts automatically,32423,32420,32423,AppleSupport,False,Wed Nov 01 14:24:00 +0000 2017,"@123188 Understood! Let's try all the steps listed here: https://t.co/Ui1yTnOCUz Let us know the results once completed,",,32421,After it says verifying it restarts automatically,"Understood! Let's try all the steps listed here: Let us know the results once completed,",11
2770779,774556,True,Tue Nov 21 16:36:17 +0000 2017,@AppleSupport The display won't turn on however it's currently being fixed at an Apple Store. Just pointing out that requiring a verification code that's sent to an iPhone that might be inaccessible to make an appointment is frustrating.,2770781,2770778,2770781,AppleSupport,False,Tue Nov 21 16:43:40 +0000 2017,@774556 We're glad you were able to get in and get your screen fixed. We'll document your issue with making an appointment with the screen unresponsive.,2770782,2770779,The display won't turn on however it's currently being fixed at an Apple Store. Just pointing out that requiring a verification code that's sent to an iPhone that might be inaccessible to make an appointment is frustrating.,We're glad you were able to get in and get your screen fixed. We'll document your issue with making an appointment with the screen unresponsive.,2
306618,189203,True,Sat Oct 07 06:15:07 +0000 2017,"@AppleSupport 11.0.2 but it’s been rubbish since it went from 10 to 11, it shouldn’t lose 80% of battery in 6 hrs if I’m not using it and it’s on standby",306620,306617,306620,AppleSupport,False,Sat Oct 07 14:08:00 +0000 2017,@189203 Thanks for that info. Check out the link below to ensure you're maximizing your battery in your settings: https://t.co/bivpdfBNJ6,"306621,306622",306618,"11.0.2 but it’s been rubbish since it went from 10 to 11, it shouldn’t lose 80% of battery in 6 hrs if I’m not using it and it’s on standby",Thanks for that info. Check out the link below to ensure you're maximizing your battery in your settings:,7
2631531,743074,True,Fri Nov 17 18:35:46 +0000 2017,@AppleSupport Every time I press the home button to unlock it reboots and closes all my apps at the same time.,2631533,2631530,2631533,AppleSupport,False,Fri Nov 17 19:44:26 +0000 2017,@743074 We want to help you get things working smoothly. DM us and we'll continue from there. https://t.co/GDrqU22YpT,,2631531,Every time I press the home button to unlock it reboots and closes all my apps at the same time.,We want to help you get things working smoothly. DM us and we'll continue from there.,3
1429792,452065,True,Mon Oct 30 13:55:14 +0000 2017,@AppleSupport Thanks 🙏 a lot for your quick response and finally this has been resolved !,1429794,1429791,1429794,AppleSupport,False,Mon Oct 30 14:33:00 +0000 2017,@452065 We're glad to hear that. Let us know if you need help in the future.,,1429792,Thanks 🙏 a lot for your quick response and finally this has been resolved !,We're glad to hear that. Let us know if you need help in the future.,11
2858271,794336,True,Mon Nov 27 22:18:47 +0000 2017,"@AppleSupport You guys lost my playlist i worked 2 years on. It was my life’s work, 700 of my favourite songs gone.  Can you get it back please. @AppleSupport",2858273,2858270,2858273,AppleSupport,False,Mon Nov 27 22:22:00 +0000 2017,"@794336 We understand the importance of getting your playlist back, and want to help in any way we can. Send us a DM with the device your playlist is missing from, and we'll go from there:",,2858271,"You guys lost my playlist i worked 2 years on. It was my life’s work, 700 of my favourite songs gone. Can you get it back please.","We understand the importance of getting your playlist back, and want to help in any way we can. Send us a DM with the device your playlist is missing from, and we'll go from there:",6
1436737,453536,True,Thu Nov 02 16:22:30 +0000 2017,@AppleSupport I restarted my iPad and it seems that the dock no longer automatically hides. From what i can tell manually restarting worked!,1436738,1436736,1436738,AppleSupport,False,Thu Nov 02 18:04:53 +0000 2017,@453536 Glad to hear! Feel free to reach out to us here if you have questions in the future.,,1436737,I restarted my iPad and it seems that the dock no longer automatically hides. From what i can tell manually restarting worked!,Glad to hear! Feel free to reach out to us here if you have questions in the future.,11
1019264,285847,True,Thu Oct 12 23:45:47 +0000 2017,@AppleSupport Can you please send me a link to the UK website?,1019266,1019263,1019266,AppleSupport,False,Fri Oct 13 00:02:34 +0000 2017,@285847 We are glad to help. Try this one: https://t.co/ivXmgDYhIx,,1019264,Can you please send me a link to the UK website?,We are glad to help. Try this one:,5
178669,160222,True,Wed Oct 04 05:30:37 +0000 2017,@AppleSupport Why after update my phone to ios11 the battery runs away so quick,188446,178654,188446,AppleSupport,False,Wed Oct 04 13:04:27 +0000 2017,@160222 We want to help you with this issue. Meet us in DM and we'll see what we can do. https://t.co/GDrqU22YpT,,178669,Why after update my phone to ios11 the battery runs away so quick,We want to help you with this issue. Meet us in DM and we'll see what we can do.,8
1001228,357036,True,Sat Oct 14 14:39:40 +0000 2017,@AppleSupport Before this Bluetooth connection starts to flicker,1001229,1001226,1001229,AppleSupport,False,Sat Oct 14 15:43:48 +0000 2017,@357036 Let's go ahead and continue over in Direct Message and we'll look further into Bluetooth with you. https://t.co/GDrqU22YpT,,1001228,Before this Bluetooth connection starts to flicker,Let's go ahead and continue over in Direct Message and we'll look further into Bluetooth with you.,0
1180656,397866,True,Tue Oct 24 22:02:32 +0000 2017,@AppleSupport My iPhone 7 is now all sort of crazy after the update. I’m getting quite frustrated. It froze all the time and the battery overheats,"1181538,1181540",1180605,1181538,AppleSupport,False,Tue Oct 24 22:17:27 +0000 2017,@397866 We'd love to partner together with you and look into this situation. Join us in DM using this link: https://t.co/GDrqU22YpT,1181539,1180656,My iPhone 7 is now all sort of crazy after the update. I’m getting quite frustrated. It froze all the time and the battery overheats,We'd love to partner together with you and look into this situation. Join us in DM using this link:,3
1940697,479139,True,Sun Oct 29 21:07:30 +0000 2017,@AppleSupport And where should I be able to find my friends? That option is nowhere to be found. What is the point of this entire feature?,1940696,1940698,1940696,AppleSupport,False,Sun Oct 29 21:21:27 +0000 2017,"@479139 We’d love to look into this with you. As a starting point, are you using these steps to follow friends: https://t.co/tTZqOdMdlD",1940695,1940697,And where should I be able to find my friends? That option is nowhere to be found. What is the point of this entire feature?,"We’d love to look into this with you. As a starting point, are you using these steps to follow friends:",9
1276340,418756,True,Thu Oct 26 14:55:16 +0000 2017,@AppleSupport 11.0.3. I think this issue started after I updated.,1276338,1276344,1276338,AppleSupport,False,Thu Oct 26 15:49:27 +0000 2017,"@418756 Thanks. Have you tried setting it to another interval, just so see if it locks?  How long ago did you update the iOS?",1276339,1276340,11.0.3. I think this issue started after I updated.,"Thanks. Have you tried setting it to another interval, just so see if it locks? How long ago did you update the iOS?",7
1177197,396893,True,Wed Oct 25 00:48:18 +0000 2017,"@AppleSupport No not a Apple Music member, iPhone7 and most recent IOS I bought the songs off of iTunes so I expected the lyrics to the songs I bought",1177199,1177196,1177199,AppleSupport,False,Wed Oct 25 01:00:36 +0000 2017,@396893 Lyrics is an Apple Music membership feature that exists for some songs. This link has more details: https://t.co/SzEpiEJeMm,,1177197,"No not a Apple Music member, iPhone7 and most recent IOS I bought the songs off of iTunes so I expected the lyrics to the songs I bought",Lyrics is an Apple Music membership feature that exists for some songs. This link has more details:,6
1294332,216977,True,Tue Oct 17 18:51:41 +0000 2017,"@AppleSupport The phone freezes all the time , the Spotify app music doesn’t show on the lock screen",1294330,1294334,1294330,AppleSupport,False,Tue Oct 17 19:02:00 +0000 2017,@216977 Thanks.  Which exact iOS version are you running?  How do you get the iPhone to respond when it freezes?,1294331,1294332,"The phone freezes all the time , the Spotify app music doesn’t show on the lock screen",Thanks. Which exact iOS version are you running? How do you get the iPhone to respond when it freezes?,3
888060,330863,True,Fri Oct 13 23:45:24 +0000 2017,@AppleSupport it keeps saying “no service” or “searching” so my phone will only work when connected to WiFi,888062,888059,888062,AppleSupport,False,Sat Oct 14 00:17:00 +0000 2017,"@330863 Let's get that fixed. If you see No Service or Searching on your iPhone or iPad, follow these steps https://t.co/5KootZbxj1",,888060,it keeps saying “no service” or “searching” so my phone will only work when connected to WiFi,"Let's get that fixed. If you see No Service or Searching on your iPhone or iPad, follow these steps",4
2710950,761171,True,Mon Nov 20 02:17:43 +0000 2017,@AppleSupport 11.1.2. Has been happening on all of the iOS versions on my #iphonex,2710952,2710949,2710952,AppleSupport,False,Mon Nov 20 02:35:52 +0000 2017,@761171  Thanks for providing this information. We will look into this with you further. Can you let us know if you have tried to restart the device? What app are you using on the iPhone X when this happens? Send us a DM. https://t.co/GDrqU22YpT,,2710950,11.1.2. Has been happening on all of the iOS versions on my iphonex,Thanks for providing this information. We will look into this with you further. Can you let us know if you have tried to restart the device? What app are you using on the iPhone X when this happens? Send us a DM.,1
741668,297378,True,Wed Oct 11 15:21:49 +0000 2017,"@AppleSupport Just checked and am already running iOS 11.0.2. This bug is really annoying especially when I am in the middle of a call, and this happens.",741671,741667,741671,AppleSupport,False,Wed Oct 11 16:20:57 +0000 2017,@297378 Let's move over to DM. Use the link below to get started: https://t.co/GDrqU22YpT,,741668,"Just checked and am already running iOS 11.0.2. This bug is really annoying especially when I am in the middle of a call, and this happens.",Let's move over to DM. Use the link below to get started:,1
2307997,669488,True,Mon Nov 13 01:01:14 +0000 2017,@AppleSupport When I opened the iPad the screen became so and I do not remember the email or the secret code https://t.co/qIk1WLCalE,2307996,2307998,2307996,AppleSupport,False,Mon Nov 13 01:32:55 +0000 2017,@669488 We've received your DM and sent a response. We'll continue from there. https://t.co/GDrqU2kzhr,,2307997,When I opened the iPad the screen became so and I do not remember the email or the secret code,We've received your DM and sent a response. We'll continue from there.,2
310261,190084,True,Sat Oct 07 02:13:15 +0000 2017,@AppleSupport I need to update to the latest one but I have everything up to date up until then. And it happens randomly. Not on a specific app,310263,310260,310263,AppleSupport,False,Sat Oct 07 04:53:00 +0000 2017,"@190084 Good to know, thanks! Send us a DM, we would like to troubleshoot more from there. https://t.co/GDrqU22YpT",,310261,I need to update to the latest one but I have everything up to date up until then. And it happens randomly. Not on a specific app,"Good to know, thanks! Send us a DM, we would like to troubleshoot more from there.",3
1708443,517701,True,Tue Nov 07 00:20:43 +0000 2017,"@AppleSupport Phone alternates between black, Apple logo, and sometimes a horizontal line. It’s being doing this for 3 hrs now.",1708441,1708445,1708441,AppleSupport,False,Tue Nov 07 00:59:03 +0000 2017,"@517701 Attempt the steps in this article, and let us know your results: https://t.co/8MvHMFZ83h",1708442,1708443,"Phone alternates between black, Apple logo, and sometimes a horizontal line. It’s being doing this for 3 hrs now.","Attempt the steps in this article, and let us know your results:",10
242415,173580,True,Wed Oct 04 22:56:41 +0000 2017,"@AppleSupport 11.0.2 - upgraded after sending tweet yesterday. Better (smoother), but CarPlay still isn’t right.",242417,242414,242417,AppleSupport,False,Wed Oct 04 23:24:30 +0000 2017,"@173580 What exact issues are you having with CarPlay? Please reply in DM, https://t.co/GDrqU22YpT",,242415,"11.0.2 - upgraded after sending tweet yesterday. Better (smoother), but CarPlay still isn’t right.","What exact issues are you having with CarPlay? Please reply in DM,",7
963706,348731,True,Sat Oct 21 22:57:14 +0000 2017,"@AppleSupport iPhone6
11.0.3
Updated yesterday and batt has been trash ever since",963708,963705,963708,AppleSupport,False,Sun Oct 22 01:04:00 +0000 2017,@348731 Thanks for letting us know. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,,963706,iPhone6 11.0.3 Updated yesterday and batt has been trash ever since,Thanks for letting us know. Send us a DM and we'll continue from there.,8
1171412,395499,True,Tue Oct 24 20:02:38 +0000 2017,@AppleSupport Nope. Did not work. Tried disk utility &amp; nothing. Hard disk over heating no apps recognised at all! Painful!!! What do you recommend?,1171414,1171411,1171414,AppleSupport,False,Tue Oct 24 20:26:25 +0000 2017,@395499 Got it. Have you tried opening up in Safe Mode? Let us know if the steps in this article help: https://t.co/yzqLZ7CQ1C,,1171412,Nope. Did not work. Tried disk utility &amp; nothing. Hard disk over heating no apps recognised at all! Painful!!! What do you recommend?,Got it. Have you tried opening up in Safe Mode? Let us know if the steps in this article help:,9
1776827,393551,True,Wed Nov 08 00:11:58 +0000 2017,@AppleSupport I should have included sign out and sign in back in. That would affect my account data or something?,1776829,1776826,1776829,AppleSupport,False,Wed Nov 08 00:51:31 +0000 2017,@393551 Meet us in DM and we'll continue: https://t.co/GDrqU22YpT,,1776827,I should have included sign out and sign in back in. That would affect my account data or something?,Meet us in DM and we'll continue:,11
594668,260892,True,Sun Dec 03 18:42:40 +0000 2017,@AppleSupport I updated the fix for High Sierra and I was able to access iCloud and manage settings. Thanks for getting back to me.,594670,594667,594670,AppleSupport,False,Sun Dec 03 19:17:33 +0000 2017,@260892 We are glad to hear that your issue is resolved. Thanks for letting us know!,,594668,I updated the fix for High Sierra and I was able to access iCloud and manage settings. Thanks for getting back to me.,We are glad to hear that your issue is resolved. Thanks for letting us know!,11
612974,668802,True,Sun Nov 12 19:26:36 +0000 2017,"@AppleSupport I updated few hours ago and since then, my Touch ID tends not to work. I use iPhone 8. Does anyone have the same problem?",2305112,612853,2305112,AppleSupport,False,Sun Nov 12 20:56:27 +0000 2017,@668802 We'd like to help with this. We've received your DM and will continue from there. https://t.co/GDrqU22YpT,,612974,"I updated few hours ago and since then, my Touch ID tends not to work. I use iPhone 8. Does anyone have the same problem?",We'd like to help with this. We've received your DM and will continue from there.,2
841931,320268,True,Fri Oct 13 12:24:04 +0000 2017,"@AppleSupport thanks for getting back to me, yes. i was wondering if not updating your phone when a software update is available causes that?",841933,841930,841933,AppleSupport,False,Fri Oct 13 14:35:33 +0000 2017,"@320268 We'd need to look into it some more, but if there is an update available, let's back up and update the iOS to see if that helps.",,841931,"thanks for getting back to me, yes. i was wondering if not updating your phone when a software update is available causes that?","We'd need to look into it some more, but if there is an update available, let's back up and update the iOS to see if that helps.",9
2360405,678365,True,Mon Nov 13 19:45:17 +0000 2017,"@AppleSupport Sure. So when I type or click on something (like the keyboard, emoji keyboard, text box, etc) the response time is much slower. It stops for a bit then responds. It was not like this before iOS 11.1.1. I’ve not done anything to try to fix it.",2360404,2360406,2360404,AppleSupport,False,Mon Nov 13 20:31:01 +0000 2017,@678365 Let's take a closer look. Here's a link to DM us. https://t.co/GDrqU22YpT,,2360405,"Sure. So when I type or click on something (like the keyboard, emoji keyboard, text box, etc) the response time is much slower. It stops for a bit then responds. It was not like this before iOS 11.1.1. I’ve not done anything to try to fix it.",Let's take a closer look. Here's a link to DM us.,1
661553,273636,True,Thu Nov 23 00:43:25 +0000 2017,"@AppleSupport We did already, this afternoon and you did the diagnostic via the settings on my phone and then suggested the restore and now it’s on the first hello page asking me to press home button. The home button doesn’t work.",661552,661554,661552,AppleSupport,False,Thu Nov 23 00:55:25 +0000 2017,@273636 We can help you find out what repair options there are in your area. DM us if you're interested in doing that. https://t.co/GDrqU22YpT,661551,661553,"We did already, this afternoon and you did the diagnostic via the settings on my phone and then suggested the restore and now it’s on the first hello page asking me to press home button. The home button doesn’t work.",We can help you find out what repair options there are in your area. DM us if you're interested in doing that.,11
242427,173583,True,Wed Oct 04 02:49:14 +0000 2017,"@AppleSupport Doesn’t matter where I am or what browser are used, in comparison to other online suites, yours takes Too long to load",242429,242426,242429,AppleSupport,False,Wed Oct 04 03:41:24 +0000 2017,"@173583 Let's look at what we can do to help. Please DM your device model, OS, and country. We'll pick up there. https://t.co/GDrqU22YpT",,242427,"Doesn’t matter where I am or what browser are used, in comparison to other online suites, yours takes Too long to load","Let's look at what we can do to help. Please DM your device model, OS, and country. We'll pick up there.",11
2977706,821241,True,Thu Nov 30 03:22:10 +0000 2017,"@AppleSupport No, if the phone locks while I’m on FaceTime the screen is useless. I can’t unlock it, use the flashlight or camera buttons, nothing.",2977705,2977707,2977705,AppleSupport,False,Thu Nov 30 03:33:00 +0000 2017,"@821241 Got it, thanks for clarifying. Let us know the iOS this occurs on in a DM and we'll continue to assist. https://t.co/GDrqU22YpT",,2977706,"No, if the phone locks while I’m on FaceTime the screen is useless. I can’t unlock it, use the flashlight or camera buttons, nothing.","Got it, thanks for clarifying. Let us know the iOS this occurs on in a DM and we'll continue to assist.",9
851784,322335,True,Fri Oct 20 13:26:23 +0000 2017,"@AppleSupport Sorry for the late response. In the meantime I've restarted my machine and the problem is gone. Not sure what was wrong, but everything is fine again. Thank you for the rapid response.",851783,851785,851783,AppleSupport,False,Fri Oct 20 15:16:32 +0000 2017,"@322335 Thank you for the update. We're glad to hear it's working properly now. If the issue occurs again, let us know.",,851784,"Sorry for the late response. In the meantime I've restarted my machine and the problem is gone. Not sure what was wrong, but everything is fine again. Thank you for the rapid response.","Thank you for the update. We're glad to hear it's working properly now. If the issue occurs again, let us know.",11
2145712,630794,True,Thu Nov 09 00:25:05 +0000 2017,@AppleSupport Maybe an hour now since updating yesterday. It’s draining around 1% every 2 minutes or less. Used to last about the whole day. I’m not using the original charger.,2145713,2145711,2145713,AppleSupport,False,Thu Nov 09 00:47:00 +0000 2017,@630794 Let's follow the steps here and DM us so we can continue there: https://t.co/KyywFa9iZ3 https://t.co/GDrqU22YpT,,2145712,Maybe an hour now since updating yesterday. It’s draining around 1% every 2 minutes or less. Used to last about the whole day. I’m not using the original charger.,Let's follow the steps here and DM us so we can continue there:,8
2499272,713095,True,Wed Nov 15 23:00:03 +0000 2017,"@AppleSupport These are just generic tips. My issue is simply: iOS 10 = all day battery life, iOS 11 = half day battery life, all other things being equal. Isn’t this a known issue and @115858 is fixing it in a later iOS 11 release?",2499273,2499271,2499273,AppleSupport,False,Thu Nov 16 00:02:32 +0000 2017,@713095 We definitely want to get to the bottom of this for you. Let's take a closer look at things in DM. Please message us there: https://t.co/GDrqU22YpT,,2499272,"These are just generic tips. My issue is simply: iOS 10 = all day battery life, iOS 11 = half day battery life, all other things being equal. Isn’t this a known issue and is fixing it in a later iOS 11 release?",We definitely want to get to the bottom of this for you. Let's take a closer look at things in DM. Please message us there:,8
391220,208632,True,Mon Oct 09 16:40:07 +0000 2017,"@AppleSupport iPhone 6 though plan to upgrade soon. Service has slowed significantly, battery drains much quicker, I often can’t open email or access internet, etc",391222,391219,391222,AppleSupport,False,Mon Oct 09 18:03:01 +0000 2017,"@208632 Let's partner together in DM where we can help with the behaviors you're running into, so you can enjoy iOS 11. https://t.co/GDrqU22YpT",,391220,"iPhone 6 though plan to upgrade soon. Service has slowed significantly, battery drains much quicker, I often can’t open email or access internet, etc","Let's partner together in DM where we can help with the behaviors you're running into, so you can enjoy iOS 11.",8
879336,146512,True,Fri Oct 13 16:58:27 +0000 2017,@AppleSupport Both WiFi and Cellular. It starts spinning like it’s gonna download but stops. No error codes,879338,879335,879338,AppleSupport,False,Fri Oct 13 17:33:01 +0000 2017,@146512 Thanks for letting us know. DM us and we can continue to investigate from there. https://t.co/GDrqU22YpT,,879336,Both WiFi and Cellular. It starts spinning like it’s gonna download but stops. No error codes,Thanks for letting us know. DM us and we can continue to investigate from there.,4
1752381,527924,True,Tue Nov 07 18:36:26 +0000 2017,"@AppleSupport 6, and swiping up from the bottom of the screen and turning it off. The next morning, it is strangely back on.",1752383,1752380,1752383,AppleSupport,False,Tue Nov 07 20:38:00 +0000 2017,@527924 Thanks for letting us know. This is expected behavior. Take a look at the details here: https://t.co/G7BHuQnDS6,1752384,1752381,"6, and swiping up from the bottom of the screen and turning it off. The next morning, it is strangely back on.",Thanks for letting us know. This is expected behavior. Take a look at the details here:,11
2592226,734141,True,Fri Nov 17 02:07:22 +0000 2017,"@AppleSupport It's like a bug, locks in 87% and don't have a full load, the lightning bolt icon still charging forever, i don't know what to do.",2592228,2592225,2592228,AppleSupport,False,Fri Nov 17 02:56:00 +0000 2017,@734141 Thanks for letting us know. Let's investigate further. DM us specifics and we can get started. https://t.co/GDrqU22YpT,,2592226,"It's like a bug, locks in 87% and don't have a full load, the lightning bolt icon still charging forever, i don't know what to do.",Thanks for letting us know. Let's investigate further. DM us specifics and we can get started.,8
848310,321597,True,Fri Oct 20 12:44:19 +0000 2017,@AppleSupport It works after I restart my phone. Thanks,848309,848311,848309,AppleSupport,False,Fri Oct 20 14:55:29 +0000 2017,"@321597 No problem, let us know if you need anything else.",,848310,It works after I restart my phone. Thanks,"No problem, let us know if you need anything else.",11
2749361,680608,True,Tue Nov 21 00:22:24 +0000 2017,@AppleSupport Yes using 11.1.2 and the restart seemed to clear it up. Thank you!,2749363,2749360,2749363,AppleSupport,False,Tue Nov 21 00:27:27 +0000 2017,@680608 We're glad that helped. Reach out and let us know if we can help again. We're here for you.,,2749361,Yes using 11.1.2 and the restart seemed to clear it up. Thank you!,We're glad that helped. Reach out and let us know if we can help again. We're here for you.,7
359554,201152,True,Sun Oct 08 12:52:22 +0000 2017,@AppleSupport Thanks! That means I can use my Watch 3 within U.K. And US if I change provider? No matter where I buy it... am I right?,359553,359555,359553,AppleSupport,False,Sun Oct 08 16:19:31 +0000 2017,@201152 That's correct. Let us know if you have any issues with your Apple Watch 3. Enjoy!,,359554,Thanks! That means I can use my Watch 3 within U.K. And US if I change provider? No matter where I buy it... am I right?,That's correct. Let us know if you have any issues with your Apple Watch 3. Enjoy!,9
518372,195723,True,Sat Dec 02 09:42:34 +0000 2017,@AppleSupport My phone keeps going back to the lock screen so I don’t even have time to check,518375,518371,518375,AppleSupport,False,Sat Dec 02 16:55:00 +0000 2017,"@195723 Thank you for letting us know. We know how important it is to have your iPhone running properly. Please take a look at the steps listed here: https://t.co/osZOKKTalm  If you're still having trouble, send us a DM. https://t.co/GDrqU22YpT",,518372,My phone keeps going back to the lock screen so I don’t even have time to check,"Thank you for letting us know. We know how important it is to have your iPhone running properly. Please take a look at the steps listed here: If you're still having trouble, send us a DM.",2
571852,254355,True,Sun Dec 03 04:22:30 +0000 2017,@AppleSupport So even though I am on iOS 11.2 the feature is not on yet,571854,571850,571854,AppleSupport,False,Sun Dec 03 13:08:25 +0000 2017,"@254355 Since you're on 11.2, you're set for when it's released early next week.",,571852,So even though I am on iOS 11.2 the feature is not on yet,"Since you're on 11.2, you're set for when it's released early next week.",1
110956,140682,True,Thu Nov 23 20:07:11 +0000 2017,"@AppleSupport I have downloaded the update by using software update on the iPhone not through iTunes . The error message is ""some error has occurred while installation """,110958,110955,110958,AppleSupport,False,Thu Nov 23 20:29:55 +0000 2017,@140682 We see your DM. We'll continue with you there.,,110956,"I have downloaded the update by using software update on the iPhone not through iTunes . The error message is ""some error has occurred while installation """,We see your DM. We'll continue with you there.,2
1120561,136035,True,Sun Oct 15 16:28:19 +0000 2017,@AppleSupport iOS 11.2 sucks as well. Freezes all the time. Simple features in music app don’t work. Why is my battery life atrocious,1148470,1120543,1148470,AppleSupport,False,Sun Oct 15 17:00:00 +0000 2017,@136035 We'd be happy to assist with iOS 11. Can you DM us the iOS device we are working with? https://t.co/GDrqU22YpT,,1120561,iOS 11.2 sucks as well. Freezes all the time. Simple features in music app don’t work. Why is my battery life atrocious,We'd be happy to assist with iOS 11. Can you DM us the iOS device we are working with?,1
2075393,613776,True,Thu Oct 19 02:31:56 +0000 2017,"@AppleSupport restored and working again. The issue was - the wifi settings show my wlan as connected but in the upper left on home screen it said ""Searching"". Could not call or use internet.",2075395,2075392,2075395,AppleSupport,False,Thu Oct 19 02:59:04 +0000 2017,"@613776 That's great news. Should you need any further assistance, feel free to meet us in DM. https://t.co/GDrqU22YpT",,2075393,"restored and working again. The issue was - the wifi settings show my wlan as connected but in the upper left on home screen it said ""Searching"". Could not call or use internet.","That's great news. Should you need any further assistance, feel free to meet us in DM.",4
509524,262676,True,Sun Dec 03 21:13:07 +0000 2017,@AppleSupport It would be nice if you made the iPhone more customizable like Samsung does for their galaxy phones once you do that then I'll switch back :),601408,509487,601408,AppleSupport,False,Sun Dec 03 21:23:01 +0000 2017,@262676 You'll be able to used Trusted Numbers as well with 2-Factor. You can find the information about it here. https://t.co/RONuUjClwW,,509524,It would be nice if you made the iPhone more customizable like Samsung does for their galaxy phones once you do that then I'll switch back :),You'll be able to used Trusted Numbers as well with 2-Factor. You can find the information about it here.,2
